id,pos_id,word,ja
1934,2,gleeful,大喜びの. 上機嫌の. 楽しい. うれしい
1935,2,glib,口の軽い. 口の達者な. ベラベラしゃべる. 口のうまい. 行き当たりばったりの
1936,0,glimmer,ほのかに見える. かすかな光. 微かな光
1937,1,glint,きらきら光る
1938,2,glittery,キラキラ輝く 
1939,2,globular,球形の
1940,2,glorified,見せ掛けの 
1941,1,glorify,栄光を与える
1942,1,glut,満腹. 供給過剰. 飽かせる. 数量が過度に多いこと
1943,0,glycogen,グリコーゲン
1944,0,glycol,グリコール 
1945,1,goad,突き棒で突く. 突き棒. 刺激. 激励
1946,0,gob,汚い塊. （ねばねばした）かたまり
1947,1,gobble,がつがつ食う. ガツガツ食べる様子
1948,2,goddamn,こんちくしょう
1949,0,goggles,ゴーグル 
1950,0,goldfish,金魚
1951,0,goldmine,金山 
1952,0,goldsmith,金細工人
1953,0,golfing,ゴルフをする 
1954,0,gondola,ゴンドラ
1955,1,goof,まぬけ. （俗）とんま（な人）. へま
1956,2,gory,血だらけの
1957,2,governing,管理する. 支配的な. 統治する. 統制する. 与党の
1958,3,graciously,優雅に
1959,0,graffiti,"グラフィティ. スプレーなどを使い,壁などに描かれた落書きのこと"
1960,0,grail,最後の晩餐でキリストが使った聖餐杯
1961,2,grainy,粒状の. （壁紙･合板など）木目模様のある. （音声が）ざらざらした. （写真が）粒子の荒い
1962,3,grandly,雄大に
1963,2,granular,粒の. 顆粒状の. ざらざらした
1964,0,granulation,肉芽組織 
1965,0,granulocyte,顆粒球（白血球の一種）
1966,0,grapefruit,グレープフルーツ（の木）
1967,0,grapevine,ブドウの木. ブドウのつる. 情報網. 情報の秘密伝達経路. デマ
1968,3,graphically,いきいきと
1969,0,grassland,草原. 牧草地. 牧場. 草地
1970,2,grassy,草でおおわれた. 草のはえた
1971,0,gratification,満足. 満足させる. 満足感. 満足させるもの
1972,1,gratify,満足させる. を喜ばせる
1973,0,gravel,じゃり. 砂利
1974,3,gravely,おごそかに
1975,1,gravitate,引かれる
1976,2,gravitational,重力の 
1977,1,graze,牧草を食う. 擦れる. 放牧する. 生草を食う
1978,0,greenery,青葉
1979,0,greyhound,グレーハウンド. グレイハウンド（長身･やせ型･快速の猟犬）
1980,0,gridlock,（交差点での）交通妨害. 都市部での交通渋滞. 身動きの取れない（手詰まりの）状態
1981,0,grime,不潔
1982,0,gringo,（中南米地方で）外国人. 特に英米人（軽蔑的）
1983,2,gripping,（劇･本など）注意（関心. 興味）を引く. 魅惑的な
1984,2,grisly,容赦のない
1985,0,grit,軋らせる. 小砂
1986,0,grits,n. pl. （単･複数扱い）粗挽きの穀物. 粗挽きのトウモロコシ
1987,0,grizzly,（髪などが）白髪混じりの. 灰色の（= grizzled）. 2. グリズリーベアー
1988,1,groan,うめく. 唸る. うなるような音を立てる（grownと同発音）. ブーブー言う. きしむ. 不満の声（をあげる）. うめき声
1989,0,grocer,食料雑貨店主. 食料雑貨商
1990,1,grok,（米俗）完全に理解する. よくわかる. 共感する
1991,2,groovy,いかす. かっこいい
1992,0,grounder,簡単に解決できる殺人事件. 2. （野球）ゴロ（= ground ball）
1993,0,groundwater,地下水
1994,0,groundwork,基礎. 土台
1995,0,grouping,集める. 集まる
1996,1,grouse,ライチョウ. 不平を言う. 雷鳥の類
1997,1,growl,"腹立ち声でと言う. 犬がうなる. （cf. howl遠ぼえする. whineクンクンなく. yelp,yapキャンキャン吠える. growl怒って唸る. snarl歯をむき出して唸る）"
1998,0,grub,掘り起こす. 掘返す. 地虫. （cf. grab掴む. gloveグラブ. globe地球. grub掘る）
1999,3,grudgingly,いやいやながら
2000,2,grueling,罰する
2001,1,grunt,ぶつぶつ不平を言う. ぶうぶう言う声. ぶうぶう鳴く
2002,0,guacamole,グアカモーレ（メキシコのアボカド料理）
2003,0,guanine,グアニンは核酸を構成する5種類の主な塩基のうちのひとつ. グアニンから誘導されるヌクレオシドはグアノシン. 魚類の銀白色部位を構成する主要成分である
2004,0,guerilla,ゲリラ（兵）. 不正規兵
2005,2,guided,ガイド付き 
2006,2,gullible,"だまされやすい. のろまな（gull,羽毛の生えそろっていないまだ飛べない鳥）"
2007,1,gulp,盲信する. 飲込む
2008,0,gunfire,砲火 
2009,0,gunpoint,銃口 
2010,0,gunpowder,火薬
2011,0,gunshot,銃声. 砲撃（音）. 着弾距離. 射程
2012,0,gymnasium,体育館
2013,0,gymnast,体操選手
2014,0,gymnastics,体操
2015,0,gynecologist,婦人科医
2016,0,gynecology,婦人科学
2017,2,habitual,習慣的な. 習慣による. 不断の. 常習的な. 習慣性の
2018,2,haggard,やつれた
2019,1,haggle,押し問答する. 押し問答. 値切る
2020,0,haiku,俳句. Japanese poem of seventeen syllables 
2021,0,hairdo,女性のヘアースタイル. 髪の結い方
2022,0,hairdresser,美容院（~s）. 美容師. 理容師
2023,2,haired,髪 
2024,0,hairstyle,ヘアスタイル
2025,0,hakim,裁判官. 太守. 知事
2026,0,halftime,ハーフタイム 
2027,0,halibut,オヒョウ（の身）. ハリバ. 寒海魚. カレイに似た大型魚
2028,2,hallowed,神聖な. 神聖化された. 尊い. 尊敬された
2029,0,hallucination,幻覚. 妄想
2030,0,halo,後光. 光輪. 栄光. （太陽や月の）かさ. （cf. halo光輪. helloハロー）
2031,0,hammock,ハンモック
2032,1,hamstring,骨抜きにする
2033,0,handbag,ハンドバッグ. 旅行かばん
2034,0,handcuff,手錠. （=manacleあまり使われない）. 手錠をかける 
2035,2,handheld,片手で持てる. 携帯できる
2036,3,handily,手近に 
2037,0,handler,トレーナー. 調教師
2038,0,handset,送受話器 
2039,3,handsomely,みごとに
2040,2,handwritten,手書きの 
2041,0,handyman,雑役夫. 便利屋
2042,0,hanger,格納庫
2043,0,hanky,ハンカチ
2044,1,hap,偶然（の出来事）. 運. 運命. 偶然におこる. 偶然～する
2045,0,harbinger,先駆者. 前触れ. 前兆. 先発者
2046,0,hardball,硬球を投げる. 強気に出る
2047,2,hardcover,堅表紙（本装訂）の（本）
2048,0,hardness,硬度
2049,0,hardwood,堅木. 堅材
2050,1,hark,（主に命令法で. 文語）聞く（at）. Hark at him!
2051,2,harmonious,調和の取れた. 和声の. 協和的な. 調子のよい. 調和した. 仲のよい. むつまじい
2052,2,harrowing,痛ましい. 悲惨な
2053,3,harshly,耳障りな
2054,0,haste,あわてること. 迅速. 急ぐこと. 性急. 軽率
2055,3,hastily,あわてて. 急いで
2056,2,hasty,早まった. 急ぎの. 軽率な. 急いだ. 迅速な
2057,0,hatchet,手おの. 手斧. ておの. （=ax）
2058,2,hated,憎まれた 
2059,2,hateful,憎しみに満ちた. 憎い. 憎むべき. ひどくいやな
2060,0,hater,ひどく嫌う人
2061,2,hawkish,タカ派の 
2062,2,hazy,もやのかかった. ぼんやりした. かすんだ
2063,0,headdress,かぶりもの. ヘアスタイル. 頭飾り
2064,0,heading,あたまとなるもの. 表題. 頭書き
2065,0,headlight,ヘッドライト. ヘッドランプ
2066,2,heady,せっかちな. 強情な. 頑固な. わがままな. むこうみずな. 性急な. 激しい
2067,0,healer,神霊治療家. 治療する人. 宗教伝道治療師
2068,1,hearten,元気づける. 励ます
2069,3,heartily,心から. 元気よく. すっかり
2070,0,heartland,（産業･経済などの）中心地. 心臓地帯
2071,0,heathen,異教徒. 異邦人. 野蛮人. 未開人
2072,1,heave,力をいれて持ちあげる. あえぎ. 胸が波打つこと
2073,2,hectic,興奮した. 熱狂的な. （仕事などが）非常に忙しい
2074,1,hector,いばりちらす. どなる人. からいばり屋
2075,0,hedgehog,"ハリネズミ. ヤマアラシ（=porcupine）. 鉄条網. 強固な要塞（ようさい）. 対潜迫撃砲の別称,折合いが悪い人"
2076,1,heft,持ち上げる
2077,0,hegemony,支配権. 主導権. 盟主権. 覇権. ヘゲモニー
2078,2,held,催した. つかまれること. 持つ
2079,2,helical,螺旋（らせん）. 螺旋状の
2080,0,helium,ヘリウム（希ガス元素）. 元素記号He
2081,0,heller,喧嘩好き. 厄介者. はた迷惑な奴. 楽しいパーティー. 人を手こずらせる者. 乱暴者
2082,2,hellish,地獄のような
2083,3,helpfully,親切 
2084,3,helplessly,どうしようもなく. どうすることもできず. 頼るものもなく. 力なく
2085,0,hem,縁. 境. 包囲する
2086,2,hemorrhagic,出血 
2087,3,henceforth,これからは
2088,0,henchman,信頼できる部下. 子分. 共犯者
2089,2,hep,（俗）進んでいる. 事情に明るい
2090,0,herbicide,除草剤
2091,3,hereby,これによって
2092,0,heresy,異教. 異端. 異説. 反論
2093,0,heretic,異端者
2094,3,heretofore,これまで. 以前は
2095,2,heritable,遺伝性の 
2096,0,hermit,世捨て人. 隠者. 隠遁者. 世捨人
2097,0,hermitage,隠者のすみか･生活
2098,0,heron,アオサギ. サギ. （cf. 人名のHerronは別綴り）
2099,0,herpes,ヘルペス（ウィルスにより生じる性病の一種）
2100,0,hertz,ヘルツ
2101,0,hesitation,ちゅうちょ. ためらい
2102,2,het,heatの過去･過去分詞
2103,2,heuristic,発見的な. 発見を助ける
2104,1,hew,切る. 固執する. 切り倒す. 切り刻む. たたき切る
2105,0,hickey,にきび. あざ. キスマーク（和製英語）. 2. 継ぎ手. 3. あれ. 例のやつ
2106,0,hickory,ヒッコリー（北米産クルミ科の木）
2107,2,hidden,隠れた. 隠された. 秘密の
2108,0,hideaway,隠れ場所. 閑静な場所. 小さな町. 人目につかない場所. 折り畳み式ベッド. 隠れた. 人目を避けた
2109,3,hideously,恐ろしいほどの
2110,0,hiding,隠すこと. 隠れること. 隠れ場
2111,0,highschool,高校 
2112,3,hilariously,陽気に 
2113,0,hilarity,陽気な騒ぎ. 浮かれ騒ぎ
2114,0,hillbilly,（アメリカ南部の）田舎者. 山の住民
2115,0,hindrance,妨害. 障害. 邪魔. 妨げ
2116,0,hinterland,後背地. 奥地. 田舎
2117,0,hippo,"カバ,hippopotamusの愛称. "
2118,0,hipster,ジャズファン. 物知り. 進んだ人. ヒップスター
2119,0,histamine,ヒスタミン（たんぱく質が分解し生じるアミノ酸の一種. たまるとアレルギーを起こす）
2120,3,hitherto,これまで（は）. いままで
2121,0,hitting,ヒッティング 
2122,1,hoard,貯蔵（する）. 買いだめ（する）
2123,2,hoary,白髪の. 昔の（old）. 白い. 霜のように白い. 年老いた. 神々しい. 古めかしい
2124,0,hoax,人をかつぐこと. いたずら. でっち上げ
2125,0,hogan,ホーガン. 北米インディアンNavaho族の住居
2126,1,hoist,引き上げ. 掲げる. 持ち上げる. 巻き上げる
2127,2,hokey,変に感傷的な
2128,2,holistic,総称的な
2129,1,holler,"（米）叫ぶ. 大声で言う. （ブルースの原型と言われるフィールドハラー（field-holler, 19世紀の黒人の労働歌）にその意味が残る）"
2130,0,homecoming,帰郷. （大学の）同窓会
2131,0,homelessness,家がないこと. ホームレスであること
2132,2,homely,器量の悪い
2133,0,homeopathy,"同種療法（健康体にある症状を起こす物質は,その症状に類似した症状を治癒するという理論に基づく治療法）"
2134,2,homeostatic,恒常的な 
2135,0,homestead,家屋敷. 農家. 自作農場
2136,2,homicidal,殺人の
2137,0,homily,説教. 訓戒. くだくだしい小言
2138,2,homogenous,均質な 
2139,0,homophobia,同性愛（者）嫌い
2140,0,honeybee,ミツバチ
2141,1,honk,（警笛）を鳴らす. ガンが鳴く. （警笛）が鳴る
2142,0,honour,honorの英国綴り
2143,0,hooch,（hootchとも）. （húːtʃ） 1. 酒. （密造）ウイスキー. 2. 人名（姓）ホーホ. 3. 住居. 家
2144,0,hoodlum,やくざ. ちんぴら
2145,0,hoof,ひづめ. 足. （cf. hoof. paw. claw foot）
2146,0,hoopla,輪投げ. 大騒ぎ
2147,1,hoot,ホーホー鳴く. お笑い. 冗談. （否定文で）ちっとも（at all）
2148,0,hopper,ホッパー（じょうご状の投入口）. 底開き船（貨車）. ホップを摘む人
2149,3,horizontally,水平に
2150,0,hornet,スズメバチ. すずめばち（=wasp）
2151,2,horny,角状の. 角質の. 2. 発情した. ムラムラする
2152,2,horrid,ひどくいやな. 恐ろしい
2153,0,horseman,騎手. 乗馬者. 馬術家
2154,0,horseshoe,蹄鉄. 馬てい鉄. 馬蹄. U字形の（もの）
2155,2,hospitable,親切にもてなす. 手厚い. もてなしのよい. 慇懃な. 快適な
2156,0,hostilities,戦闘 
2157,3,hotly,熱く
2158,0,houseboat,ハウスボート. バナナスプリット. 屋形船. 宿泊設備付きヨット（動）houseboatに住む
2159,0,housekeeper,家政婦
2160,0,housework,家事
2161,0,howdy,ハウディ. こんちわ. やあ
2162,0,hubbub,騒音
2163,0,hubris,傲慢. 思い上がり（arrogance）. 威丈高
2164,1,huff,立腹
2165,0,humanism,人道主義. ヒューマニズム
2166,2,humanist,人間主義者. 人文主義
2167,0,humankind,人間. 人類
2168,1,humiliate,恥をかかせる. 侮辱する
2169,2,humiliated,恥をかく 
2170,2,humongous,バカでかい
2171,2,humoral,（医）体液性. 液性 
2172,2,humorless,ユーモアのない 
2173,0,humour,humorのUK式綴
2174,1,hump,こぶ. ラクダのこぶ. 丘
2175,0,hunk,ひとかたまり
2176,0,hurrah,万歳
2177,2,hurried,せきたてられた. 大急ぎの
2178,2,hurtful,傷つける（形）
2179,1,hurtle,激しくぶつかる. 突進する. 音をたてて行く. 急速に進行する. 衝突する
2180,2,hushed,静粛 
2181,0,husk,"穀類,トウモロコシなどの殻,さや,皮. 無価値なもの"
2182,2,husky,殻の（多い）. しゃがれ声の. （声が）ハスキーな. がっしりした（人）. 2. ハスキー犬（Siberian husky）
2183,0,hydration,水和 
2184,2,hydraulic,水力の. 水圧の. 油圧の
2185,0,hydrocarbon,炭化水素
2186,1,hydrolyze,加水分解する 
2187,2,hydroxy,ヒドロキシ. ハイドロキシ. 水酸化（である状態）
2188,0,hymnal,賛美歌集. 賛美歌の. 聖歌の
2189,2,hyperactive,異常に活発な 
2190,2,hyperbolic,双曲線の 
2191,0,hyperlink,ハイパーリンク
2192,2,hypersensitive,過敏な 
2193,0,hypnotherapy,催眠療法 
2194,2,hypnotic,睡眠薬. 催眠の
2195,3,hysterically,異常に興奮して. ヒステリー気味に
2196,0,iceberg,冷淡な人. 氷山
2197,2,iconic,象徴的な 
2198,2,idealized,理想的な 
2199,3,ideologically,イデオロギー的に 
2200,0,ideologue,イデオロギーの信奉者. 空論家. 夢想家
2201,0,idiocy,白痴
2202,2,idiomatic,芸術家に独特の. ある言語独特の
